county_fips,county_name,total_export_exposure,total_tariff_weighted,effective_exposure_rate
12061,"Indian River County, Florida",71755336521.76695,16578684194.350073,0.2310446163028019
12063,"Jackson County, Florida",84908144571.22012,19613012241.455334,0.23099094133430428
12065,"Jefferson County, Florida",72221406493.23193,16803747143.969055,0.2326698960860556
12067,"Lafayette County, Florida",106121177324.1234,24509970222.374157,0.2309621023852189
12069,"Lake County, Florida",64127482848.11319,14801646719.933651,0.2308159631805844
12071,"Lee County, Florida",38670139234.128174,8927170908.555254,0.23085437718508692
12073,"Leon County, Florida",23939263689.121876,5528322474.459128,0.2309311826065572
12075,"Levy County, Florida",212309700248.98074,49074763386.25817,0.23114706171553634
12077,"Liberty County, Florida",376883820093.57385,87160384150.77771,0.23126592202641458
12079,"Madison County, Florida",237678864237.8677,54912185728.05525,0.23103520754415688
12081,"Manatee County, Florida",116617064814.98213,26945238609.302166,0.23105742416045127
12083,"Marion County, Florida",142395222856.2414,32888304957.368385,0.230964945998024
12085,"Martin County, Florida",58617355145.69316,13530022942.59368,0.23081940338257964
12086,"Miami-Dade County, Florida",52954886871.65575,12224401386.049694,0.23084557645600107
12087,"Monroe County, Florida",12166408911.343237,2812851704.849241,0.23119818882848042
12089,"Nassau County, Florida",113379331652.28024,26199102297.523777,0.23107476394262966
12091,"Okaloosa County, Florida",40219306202.22604,9286878274.415186,0.23090597902708673
12093,"Okeechobee County, Florida",59587418699.37833,13765418605.176336,0.23101216507839684
12095,"Orange County, Florida",61771742954.6273,14263163037.001575,0.23090109416984045
12097,"Osceola County, Florida",37634358310.15311,8685720692.219053,0.23079231537942269
12099,"Palm Beach County, Florida",44232767107.72864,10214394974.09799,0.230923716556572
12101,"Pasco County, Florida",59836440085.14724,13817313776.34318,0.23091804520257464
12103,"Pinellas County, Florida",117366832196.90448,27099214494.842823,0.2308932940217633
12105,"Polk County, Florida",114718658099.33394,26476563782.561813,0.23079561965967188
12107,"Putnam County, Florida",225275545279.38324,52030561856.26744,0.23096409240399327
12109,"St. Johns County, Florida",50038581739.68844,11554376560.745468,0.23090935352352396
12111,"St. Lucie County, Florida",95020614255.96964,21945562861.45143,0.2309558092555975
12113,"Santa Rosa County, Florida",49545171502.0041,11443528577.019299,0.2309716210500232
12115,"Sarasota County, Florida",70181690068.64832,16204107860.494858,0.23088796870871572
12117,"Seminole County, Florida",61783266358.62566,14265550601.752829,0.23089667223075186
12119,"Sumter County, Florida",65418817550.06329,15094089228.189482,0.2307300833837049
12121,"Suwannee County, Florida",279843047393.40656,64633969794.54452,0.23096507273122047
12123,"Taylor County, Florida",425280257632.304,98298576926.33676,0.23113834974047962
12125,"Union County, Florida",145186248430.99222,33577273659.961914,0.23127034428416524
12127,"Volusia County, Florida",92444397412.81554,21344647619.302853,0.23089173834934698
12129,"Wakulla County, Florida",175744419140.20496,40587004450.68915,0.23094334744313982
12131,"Walton County, Florida",15771342175.542753,3638965042.1580496,0.2307327430763082
12133,"Washington County, Florida",93850223425.16087,21714659903.465298,0.2313756868227517
13001,"Appling County, Georgia",180578348970.7562,41739229047.91454,0.23114193526419943
13003,"Atkinson County, Georgia",628948489478.2157,145291206338.25668,0.2310065271939714
13005,"Bacon County, Georgia",366175131708.28613,84613758318.16559,0.23107456239156415
13007,"Baker County, Georgia",0,0,0
13009,"Baldwin County, Georgia",128964318268.30704,29782812600.848698,0.23093839443935416
13011,"Banks County, Georgia",146262386651.83505,33793703461.1318,0.23104848918932785
13013,"Barrow County, Georgia",216323211932.136,49945629449.963684,0.2308842819217774
13015,"Bartow County, Georgia",425629353107.6535,98266757735.31694,0.23087401519148174
13017,"Ben Hill County, Georgia",633538349863.3125,146299126179.3725,0.23092386784625887
13019,"Berrien County, Georgia",735674927177.3794,169883708390.00824,0.2309222485559133
13021,"Bibb County, Georgia",114585151160.35101,26459343953.16189,0.23091424748512618
13023,"Bleckley County, Georgia",95587175473.46431,22181007816.978275,0.23205003921405631
13025,"Brantley County, Georgia",175191875527.9155,40518866482.99135,0.23128279414152955
13027,"Brooks County, Georgia",137130669787.46461,31743394227.993427,0.23148282056225436
13029,"Bryan County, Georgia",90076203890.5213,20807808384.477097,0.23100227902329148
13031,"Bulloch County, Georgia",142219911225.00107,32841565403.831543,0.23092100902716828
13033,"Burke County, Georgia",31243604701.031044,7228501099.387673,0.23135938277791396
13035,"Butts County, Georgia",284010088911.323,65576937134.28869,0.23089650577435614
13037,"Calhoun County, Georgia",2533385397.43419,653682368.1950941,0.25802721088435376
13039,"Camden County, Georgia",39486101312.9256,9117202819.806736,0.2308965057743561
13043,"Candler County, Georgia",145024269181.64417,33497087987.212605,0.2309757406552224
13045,"Carroll County, Georgia",404459046783.44666,93390146513.79257,0.23090136629777264
13047,"Catoosa County, Georgia",219919989830.411,50778757201.77384,0.23089650577435616
13049,"Charlton County, Georgia",353796803179.6775,81827518968.6158,0.23128394104527644
13051,"Chatham County, Georgia",159166674612.401,36750339009.39562,0.23089217073165094
13053,"Chattahoochee County, Georgia",0,0,0
13055,"Chattooga County, Georgia",538467116975.64844,124363937241.4778,0.2309592049742603
13057,"Cherokee County, Georgia",132520740087.07494,30595114500.724537,0.2308703866324736
13059,"Clarke County, Georgia",165330958271.05145,38174063375.714554,0.2308948292256927
13061,"Clay County, Georgia",4045547621.71803,1043861369.331734,0.25802721088435376
13063,"Clayton County, Georgia",93486452802.90733,21580463412.62007,0.23084054176402488
13065,"Clinch County, Georgia",720842996797.0721,166512034188.2217,0.23099625706025592
13067,"Cobb County, Georgia",54765348660.84005,12642437081.231642,0.23084737686097512
13069,"Coffee County, Georgia",395864149747.8732,91419335485.94507,0.23093613186283793
13071,"Colquitt County, Georgia",393506465226.056,90883661573.52632,0.23095849650479505
13073,"Columbia County, Georgia",131791972448.50154,30430064473.837864,0.23089467369288053
13075,"Cook County, Georgia",356657642362.19794,82365029787.24828,0.23093583314725047
13077,"Coweta County, Georgia",206623001315.4749,47709211397.277435,0.23089980831531112
13079,"Crawford County, Georgia",103567279923.929,23996014757.136356,0.23169494047503827
13081,"Crisp County, Georgia",314217468729.42316,72577345417.22461,0.23097807295915151
13083,"Dade County, Georgia",328089979365.16,75754829814.99605,0.23089650577435614
13085,"Dawson County, Georgia",130953425985.71349,30242150479.304188,0.23093821525985497
13087,"Decatur County, Georgia",304058880833.8987,70246571786.52968,0.2310295018973775
13089,"DeKalb County, Georgia",56390850432.172195,13019608663.392452,0.23088158032042172
13091,"Dodge County, Georgia",210506011997.13086,48618911095.58545,0.23096210238521886
13093,"Dooly County, Georgia",757303109277.2949,174915936686.7428,0.2309721623270074
13095,"Dougherty County, Georgia",140629992486.85626,32487013635.499805,0.23101056226349545
13097,"Douglas County, Georgia",173052881016.202,39957305540.82645,0.2308965057743561
13099,"Early County, Georgia",531891772212.4482,122982687506.76605,0.2312175031307766
13101,"Echols County, Georgia",11950528083.5254,3083561429.9872003,0.25802721088435376
13103,"Effingham County, Georgia",255085750037.78455,58896211132.06037,0.23088789210426838
13105,"Elbert County, Georgia",655883303339.9686,151409722539.6041,0.23084856981200333
13107,"Emanuel County, Georgia",545876479542.5159,126069870502.77792,0.23094944594138517
13109,"Evans County, Georgia",692663397586.0814,159948152715.4442,0.23091757594361192
13111,"Fannin County, Georgia",72687276537.2482,16783238166.70495,0.23089650577435614
13113,"Fayette County, Georgia",98327640114.2312,22703508523.4144,0.23089650577435616
13115,"Floyd County, Georgia",284927852590.59155,65791850825.29043,0.2309070532315622
13117,"Forsyth County, Georgia",145094191934.53955,33499944815.749725,0.2308841199574929
13119,"Franklin County, Georgia",265903241248.272,61396129278.30165,0.23089650577435614
13121,"Fulton County, Georgia",34621990365.23456,7993048376.483227,0.23086622958885095
13123,"Gilmer County, Georgia",278770864670.12427,64361843764.72607,0.23087722542629002
13125,"Glascock County, Georgia",0,0,0
13127,"Glynn County, Georgia",100061276310.40276,23106220959.823704,0.23092070990725003
13129,"Gordon County, Georgia",452157444490.34,104401573992.68192,0.23089650577435614
13131,"Grady County, Georgia",301153241740.4889,69594685684.684,0.23109392840159246
13133,"Greene County, Georgia",126292587570.93033,29213005341.014236,0.23131211342555788
13135,"Gwinnett County, Georgia",102434206314.49812,23650666413.556976,0.2308864125031011
13137,"Habersham County, Georgia",401142178463.998,92622327326.05031,0.23089650577435614
13139,"Hall County, Georgia",385707755924.9705,89058721733.53165,0.23089689114484832
13141,"Hancock County, Georgia",383672602513.405,88588663281.69867,0.23089650577435614
13143,"Haralson County, Georgia",448588331127.561,103577478188.50366,0.23089650577435614
13145,"Harris County, Georgia",398010818133.7941,91907294846.00113,0.2309165747728642
13147,"Hart County, Georgia",540476474310.67,124794129371.57726,0.23089650577435614
13149,"Heard County, Georgia",681448806655.2854,157370940126.05844,0.2309358217214773
13151,"Henry County, Georgia",75328877646.99197,17392528234.42149,0.23088792476010037
13153,"Houston County, Georgia",188030200685.148,43415516318.25162,0.2308965057743561
13155,"Irwin County, Georgia",277216784686.506,64008386926.11627,0.23089650577435614
13157,"Jackson County, Georgia",354893264231.14636,81939812297.82454,0.23088579174739177
13159,"Jasper County, Georgia",369622103335.1725,85363221101.50517,0.23094728462193181
13161,"Jeff Davis County, Georgia",539450714009.05066,124604060501.12286,0.23098321545466027
13163,"Jefferson County, Georgia",361087649369.77673,83118865522.35927,0.2301902755949436
13165,"Jenkins County, Georgia",88970535699.9974,20565621657.508415,0.23115092536763285
13167,"Johnson County, Georgia",130719778051.73302,30328148890.21502,0.23200887686798627
13169,"Jones County, Georgia",15154886786.822771,3528675041.487364,0.23284073917038822
13171,"Lamar County, Georgia",346795125280.3591,80018184336.39262,0.23073618544004515
13173,"Lanier County, Georgia",377456434720.2976,87225507672.03224,0.23108761607592676
13175,"Laurens County, Georgia",209086457668.3857,48286022649.40972,0.23093806833722386
13177,"Lee County, Georgia",125133303419.81462,28896047835.501297,0.23092212101647164
13179,"Liberty County, Georgia",283939856400.9152,65564898810.25335,0.23091122057087163
13181,"Lincoln County, Georgia",128698729590.0697,30019040450.06032,0.23325047998279982
13183,"Long County, Georgia",0,0,0
13185,"Lowndes County, Georgia",134927297801.7412,31159140247.732983,0.23093281163547383
13187,"Lumpkin County, Georgia",138277878237.405,31927878910.9087,0.23089650577435614
13189,"McDuffie County, Georgia",408823441840.333,94395904199.5786,0.23089650577435614
13191,"McIntosh County, Georgia",12303627391.1824,2840864572.9736733,0.23089650577435614
13193,"Macon County, Georgia",402177349828.2169,92878529766.9968,0.23093923565478824
13195,"Madison County, Georgia",206256765397.37775,47589590531.61493,0.23072984025483007
13197,"Marion County, Georgia",89895388795.7263,21923798996.881157,0.24388124119135499
13199,"Meriwether County, Georgia",172170090748.9951,39799748141.414345,0.23116528526106178
13201,"Miller County, Georgia",18506996753.7669,4297112569.006166,0.23218854070050754
13205,"Mitchell County, Georgia",604750855655.8336,139663002053.87207,0.23094304166368126
13207,"Monroe County, Georgia",135415236481.23242,31307643360.438225,0.23119734657611618
13209,"Montgomery County, Georgia",207221573988.8953,47895841710.65463,0.2311334712341356
13211,"Morgan County, Georgia",365923151837.20355,84504166225.30113,0.23093418877987912
13213,"Murray County, Georgia",535844599003.34674,123493070408.08287,0.2304643373055843
13215,"Muscogee County, Georgia",114179950887.89989,26361075503.166515,0.2308730674533869
13217,"Newton County, Georgia",294560461274.2132,68013380924.673325,0.2308978626339062
13219,"Oconee County, Georgia",167176196802.6069,38617293893.63288,0.23099756204664834
13221,"Oglethorpe County, Georgia",113540040343.04523,26011139286.986244,0.2290922145914098
13223,"Paulding County, Georgia",50569987075.665825,11676735631.907827,0.23090248400570876
13225,"Peach County, Georgia",459532010383.45,106104335489.00375,0.23089650577435614
13227,"Pickens County, Georgia",157143639531.3674,36174637667.29032,0.23020109356745241
13229,"Pierce County, Georgia",182879296480.72006,42306067935.839,0.2313332823887973
13231,"Pike County, Georgia",107428521574.08153,24821657745.55171,0.23105277240955946
13233,"Polk County, Georgia",559249798481.963,129128824324.49808,0.23089650577435614
13235,"Pulaski County, Georgia",104841454470.649,24207525497.574104,0.23089650577435614
13237,"Putnam County, Georgia",273314501244.21204,63125159269.25203,0.23096161741102944
13239,"Quitman County, Georgia",0,0,0
13241,"Rabun County, Georgia",113481074142.976,26202383491.133793,0.23089650577435614
13243,"Randolph County, Georgia",215002488187.77084,49878399740.107155,0.23198987211974134
13245,"Richmond County, Georgia",134792497904.70099,31119403242.57203,0.23086895581216701
13247,"Rockdale County, Georgia",280220665125.45245,64699956574.496254,0.23088931198393461
13249,"Schley County, Georgia",887073987283.927,204822284027.1844,0.23089650577435616
